index,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
137,11358.0,1.175453348,0.194334316,0.922533772,1.783724979,-0.7132552,-0.645401106,-0.238224101,-0.108266074,1.972654966,-0.450977875,0.16348247,-2.593275012,0.219965279,1.562792511,-1.082013254,-0.473820081,0.926493014,-0.075031898,-0.355322529,-0.299587814,-0.205106014,-0.146776404,-0.052488551,0.637269667,0.630071053,-0.325690333,0.003977155,0.015732884,4.99,0
867,7740.0,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1.0,1
679,152098.0,-4.124316251,3.748596901,-7.926506608,7.763241791,-0.769374581,-2.031170883,-3.474549465,0.10712141,-1.55135159,-2.411272015,4.48003527,-8.832509725,-1.21516414,-13.72568461,1.232744415,-4.389687678,-5.810919817,-1.255422402,1.11403305,-0.181978583,0.547096801,0.687853881,0.429938704,-0.620601279,-0.369688286,0.367348754,-2.664767095,0.417100622,1.0,1
654,142280.0,-1.169203413,1.863413535,-2.515135481,5.463680646,-0.297971323,1.36491804,0.759218697,-0.118860977,-2.293921422,-0.423783865,2.375875617,-3.244827299,-0.556619005,-5.152474834,0.050906325,-1.022045026,-1.646504846,0.126459753,1.819012764,-0.299374113,-0.39308999,-0.70869235,0.471308703,-0.078616047,-0.544654651,0.014776756,-0.240929959,-0.781055196,324.59,1
665,118532.0,-5.961457252,5.31338186,-6.674320456,6.028974991,-1.387559928,0.670638452,-4.128987489,-4.76589379,-1.005259171,0.45350506,4.431736337,-5.142736603,-1.181692066,-8.755449133,1.004355688,-2.065025612,-3.26143516,0.12522332,0.936966155,-1.116580921,5.556642391,-1.501807658,1.355172444,0.141093214,0.077913411,0.47398834,0.28712879,1.468653419,105.89,1
122,140781.0,1.879747189,-0.064950068,-1.852894063,0.609379568,0.119574052,-1.415693532,0.371182177,-0.383557766,0.600290516,-0.558738174,-0.315627728,-0.022792768,-0.147665418,-0.777704392,0.985522784,0.203336019,0.535211166,0.501215006,-0.537353926,-0.040109249,0.245533797,0.686132102,-0.093961816,-0.110854356,0.204198848,-0.105557545,-0.015561458,-0.014707074,91.21,0
879,125658.0,0.224414467,2.994498576,-3.432458196,3.986518932,3.760232949,0.165640146,1.099377709,-0.654557103,-2.435415653,-2.276733073,1.846078517,-1.9611946,-0.851166387,-7.122316384,1.0196049,2.131014672,6.443649145,1.592538191,-3.681903552,-0.200846281,0.491337125,-0.984222623,-0.421979358,-1.048057894,0.72641152,0.268624638,0.283689474,0.419101636,0.0,1
727,139951.0,-2.921944376,-0.228062381,-5.877288646,2.201883522,-1.935439873,0.631140872,-1.245106342,1.51134802,-1.899986657,-6.42823083,4.229154264,-5.292314146,-0.888086759,-7.672250312,0.547571032,-4.307059802,-5.701174364,-1.772802937,-0.193132206,2.230734872,1.441622275,0.895527949,1.385511128,-2.028024229,0.509130972,0.172642921,0.726781012,0.234513922,723.21,1
231,85115.0,-6.027916387,4.728871708,-3.104081975,0.046694348,-3.446524856,-1.079591558,-2.721724339,3.134565224,-0.155319934,0.236167393,-0.794571224,1.766620294,0.716869504,1.842203013,0.922103294,0.968686628,1.889098871,-0.508067452,-0.913625077,0.000605786,0.620469666,-1.117511488,0.474214913,0.322494452,0.366431733,0.140627308,0.188406747,0.005419803,44.99,0
790,59840.0,-3.21538176,-0.364223121,-1.261883344,3.794949039,0.71120593,-1.316475603,-5.165140556,0.625278384,-1.582300585,-3.252633595,5.040751203,-5.314442204,-0.656470662,-6.233043671,0.974771279,-6.890317745,-9.516411485,-4.364127715,2.598577556,0.019626169,0.401341241,0.152191259,-0.934675474,-0.256148382,-0.469403309,-0.282495914,0.866076911,-0.433465944,5.91,1
515,102625.0,-4.221220789,2.871120581,-5.888715887,6.890952075,-3.40489435,-1.154393968,-7.73992801,2.851363301,-2.507568694,-5.110727642,5.350889884,-9.299807227,2.793140357,-6.106551925,-2.106947026,-6.250629215,-13.56632522,-4.192780197,0.510570182,-0.227881506,1.620591246,1.567947009,-0.57800746,-0.059044808,-1.829168819,-0.07242872,0.136734309,-0.599847542,7.59,1
367,122854.0,-0.873617121,3.092256331,-2.240711698,4.620703227,0.614087169,0.444221267,-0.403504486,1.426137556,-2.268806637,0.810382522,0.267080489,0.206814717,1.086767854,-1.725060445,-0.181730073,1.456499631,2.131376855,1.656406726,1.37788064,0.310797451,-0.355441581,-1.047432424,0.193362621,-1.382846474,-0.405120004,0.109896039,0.157917727,-0.022273036,10.04,0
310,53654.0,-1.066918771,0.456270011,1.514597859,0.858697418,1.201843409,-0.155222847,0.541250307,0.19585254,-1.249962276,-0.173583673,1.199690391,0.428267564,-0.379126523,0.756839807,0.59923152,-0.344482562,-0.1273224,-0.209443756,0.800553741,0.240329134,-0.207556527,-0.919001111,0.035558236,-0.370938883,0.193629259,-0.559730652,0.037511793,0.075844345,34.95,0
703,93879.0,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
511,8451.0,0.31459659,2.660670277,-5.92003738,4.522499605,-2.315027286,-2.278351654,-4.684053936,1.202270265,-0.694695511,-5.52627806,6.662436831,-8.525464925,0.742745447,-7.67866801,0.593070459,-4.478136595,-5.844266479,-1.102730795,2.177385687,0.562705643,0.743314023,0.064038356,0.677841675,0.083007823,-1.911034464,0.322188398,0.620866539,0.185030355,1.0,1
483,143739.0,-1.953238363,-2.129642785,2.274117499,-2.317152292,-0.945241693,1.212070072,0.759151818,0.243377608,2.468625345,-2.54246324,-2.179593396,0.319195018,-0.245671407,-1.617473913,-1.732482333,-0.234452509,-0.416981541,0.335341441,-0.243937557,0.980580016,0.301230512,0.539710372,0.517162948,0.301646186,0.936477132,0.205633067,-0.266277668,-0.123578542,425.31,0
602,76826.0,-6.616292926,3.563427898,-7.058901298,4.284345955,-5.096298873,-1.768617804,-4.937554127,2.748459545,-3.796759595,-6.825490104,3.259594754,-6.943890618,0.435975163,-6.947010309,1.011004065,-6.166837425,-10.5643466,-4.010188153,2.143501795,-0.541634156,1.215976106,0.041177744,-1.059097702,0.275662062,0.057424928,-0.265838484,-0.514636936,0.388590269,254.76,1
838,41285.0,-12.83575958,6.574615429,-12.78846248,8.786256839,-10.72312092,-2.813535856,-14.24884653,7.960520822,-7.718750649,-13.07406817,5.975130667,-12.37537465,1.472205119,-11.47069251,0.993143254,-10.97380462,-21.0476299,-7.990783284,3.331039029,-0.61729615,2.67949007,-0.047335106,-0.836982346,0.625349328,0.125864938,0.177623612,-0.817680256,-0.521029796,37.32,1
735,91407.0,-3.951208507,2.881805182,-6.421490295,2.434181424,-1.327324538,-2.122105987,-3.22753333,-0.685560476,0.775985125,-4.723091746,4.921657447,-8.752770087,1.520197742,-8.552022732,0.351975958,-4.534029753,-6.465408634,-1.890309979,0.174840186,-0.669351429,1.410478565,0.279402821,0.570821171,0.656271015,-0.298600549,-0.407571359,-1.37870253,1.379130292,52.69,1
625,41313.0,-13.89720587,6.344280456,-14.28166644,5.581008997,-12.88713316,-3.146176367,-15.45046722,9.060281474,-5.486120777,-14.67647025,5.148351721,-10.74959199,1.585488968,-9.798012077,0.733276999,-12.6752689,-20.74066372,-8.153668026,5.22834179,-1.025227924,3.058081838,0.94118029,-0.232710298,0.763508019,0.075456239,-0.453839572,-1.508968257,-0.686835739,9.99,1
64,146587.0,0.598984255,-1.838283515,-0.856590717,3.986360643,-0.368197226,1.393180115,0.243234041,0.19295433,-0.7732409,1.288962209,0.093799582,0.195789885,0.171025829,0.24098949,-0.550134432,1.79193368,-1.44981905,0.862459011,-1.697007236,1.108999654,0.614044075,0.238217095,-0.396511816,0.216072015,-0.491848842,-0.0927574,-0.122562574,0.075585813,662.94,0
114,59693.0,-0.388594267,0.379898797,1.230157626,-1.428330205,-0.463993479,-0.264840997,0.368131676,-0.211754798,-1.328396815,0.365581978,-1.199065743,-0.28916624,1.160386841,-0.324664333,0.759850181,-0.999882938,-0.42796051,1.013093245,-0.181711018,-0.392292279,-0.639811317,-1.477025688,0.042414078,-0.469187982,-0.471459758,0.660820259,-0.243451922,0.045902832,49.47,0
606,84204.0,-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,7.190306089,-9.42484446,-0.223292646,-12.87549422,-0.071918161,-6.299961398,-12.71920716,-3.740176156,0.84405961,2.172709056,1.376938323,-0.792016726,-0.771414188,-0.379574272,0.718716522,1.111151256,1.277707257,0.819081152,512.25,1
965,41413.0,-15.14044962,7.378042412,-16.35636736,9.194934914,-13.46616329,-2.958430501,-16.16553862,10.07525395,-7.901821126,-13.00940281,4.828235332,-11.05840142,1.998125576,-8.592047402,0.540385309,-10.6157453,-21.01789834,-8.397393052,3.18355895,-1.691481988,3.147428105,0.341677595,-1.150162471,0.795189735,-0.194542181,0.145963569,-2.458680348,-1.189887881,106.55,1
836,133958.0,0.523819919,1.531707857,-4.176390134,3.584614831,-1.023954033,-0.502471058,-1.891965557,0.878416852,-1.541942151,-2.64940583,3.211633653,-2.587499314,0.257070951,-4.683806432,0.912636545,-2.695789729,-3.035165847,0.096814869,2.06569197,0.621803835,0.851859435,1.176926955,0.453553281,0.485211207,-0.500686839,-0.10828411,0.269476549,-0.063245464,130.21,1
354,60474.0,-0.762709229,1.120885774,2.256935525,1.129909797,0.335898627,0.238069131,0.584541656,0.222208587,-1.336452055,0.057116687,0.594914274,0.28439223,0.213338697,0.050801804,-0.651163574,1.419074127,-1.432681705,0.725003493,-1.446908108,-0.095599772,0.231624847,0.511111012,-0.302621286,-0.014858934,0.166841035,-0.088036651,0.057714422,0.09286906,18.2,0
56,30188.0,1.175531533,-0.126019829,0.717806043,0.127047452,-0.840267055,-0.889214991,-0.183060487,-0.166889152,0.29043918,-0.205330166,-0.132938658,0.541095017,0.758829215,-0.025875502,1.216723452,0.516198021,-0.452627235,-0.489371915,-0.056056964,0.070393877,-0.16022255,-0.548367853,0.107924784,0.443302536,0.014021555,0.781758247,-0.067067648,0.024005665,50.42,0
788,34256.0,0.539275914,1.554889763,-2.066180333,3.241617463,0.184735711,0.028329559,-1.51552138,0.537035374,-1.999846036,-2.133176443,2.756171945,-2.242864368,0.615204247,-4.652803807,0.222163816,-0.77566602,-3.218618252,-0.370992501,-0.686196724,0.302734579,0.371773459,0.111954592,-0.305225079,-1.053835262,0.771174907,0.240878214,0.418434532,0.232169715,19.02,1
104,56588.0,1.507754076,-0.901224103,0.356635575,-1.530948979,-1.213433232,-0.482607794,-0.937897832,-0.153381492,-2.276287779,1.57428042,1.146032647,0.382341798,1.749962635,-0.386107577,-0.249932428,-0.169737265,0.06549537,0.402946487,0.161121322,-0.232051481,-0.171781272,-0.064957663,-0.029971592,0.027685862,0.445910732,-0.20779266,0.034713939,0.00970005,10.0,0
778,25095.0,1.19239599,1.338973711,-0.678876187,3.123672307,0.643244864,-1.184322994,0.397585526,-0.253498538,0.411134977,-0.859862302,1.124059382,-3.763873848,0.367975967,-0.971757538,-0.013882513,1.457578528,2.611450334,1.29195523,-1.563815227,-0.18545465,-0.377503243,-0.889596748,-0.074207589,0.035445516,0.550577974,-0.027171279,-0.024920621,0.073605399,3.12,1
599,8878.0,-2.661802175,5.856393215,-7.653616213,6.379741881,-0.060712119,-3.131549732,-3.103569746,1.778491569,-3.831153716,-7.191604246,7.102988588,-9.928699943,-0.067498378,-10.92418687,-1.697913977,-2.379420985,-2.775113897,0.273798971,-1.382187564,0.39909686,0.73477495,-0.435901182,-0.384765904,-0.286015664,1.007933824,0.413195532,0.280284157,0.303936551,1.0,1
800,77627.0,-7.139060068,2.773081604,-6.757845069,4.446455974,-5.464428185,-1.713401451,-6.485365409,3.409394799,-3.053492714,-6.260705515,2.394167666,-6.16353738,0.602850521,-5.606346429,0.206621734,-6.52508104,-11.40836754,-4.693977736,2.431274492,-0.616949301,1.303250309,-0.016118152,-0.876669888,0.382229801,-1.054623888,-0.614606037,-0.766848112,0.409423944,106.9,1
684,155965.0,-1.201397783,4.864535181,-8.328823316,7.652399362,-0.167445106,-2.76769465,-3.176420951,1.62327868,-4.367227625,-5.533443029,4.106404559,-6.331824796,0.671784815,-12.15658658,1.020251785,-2.110863433,-1.558544528,0.195991826,0.502453451,0.59702555,0.532320016,-0.556913022,0.1924444,-0.698588444,0.025002716,0.514967603,0.378105296,-0.053132794,0.77,1
352,78057.0,-0.754178658,-0.099576428,2.657206483,1.215458855,-1.101592245,1.257379575,-0.018422575,0.526358166,1.168394398,-0.959969837,-1.564602524,0.148324413,-0.967478732,-0.99164487,-1.527203189,-0.882810187,0.629566127,-0.34314365,-0.036740613,0.097081435,0.146474921,0.675037569,0.152818313,0.089974314,-0.268796774,-0.290242199,0.20609445,0.171785055,137.73,0
980,93823.0,-3.821938801,5.667247309,-9.244963458,8.246146934,-4.368286087,-3.450734518,-8.427378029,2.305608505,-5.338079184,-12.01116088,8.621255081,-18.68371463,-0.962073428,-15.29765619,-2.414132123,-12.10560225,-21.33819509,-8.045435716,0.156015033,1.115246889,1.990519705,0.083353322,-0.062263553,0.390187802,0.329883884,0.098017083,1.869570163,1.000849563,75.86,1
212,86483.0,-1.494064551,0.831830034,1.356325012,-0.750077492,0.737095995,1.303455875,0.61388966,-0.37315387,1.846985285,1.144942582,-0.154872547,0.185609828,0.258109213,-1.267198628,1.320004624,-1.439786819,0.054091135,-1.14304421,-1.006274135,0.229357487,0.215814749,1.594069176,-0.203365601,-1.078274819,-0.444059161,-0.150950571,-0.584707489,-0.236014294,15.15,0
69,127408.0,2.089237139,-0.196359687,-1.259115623,0.313162518,0.097088405,-0.614563245,0.054412796,-0.304750165,0.787049922,-0.026851562,-1.441904528,0.797682034,1.118357299,-0.255676086,-0.662615337,-0.295528632,-0.344722057,-0.527030214,0.393057979,-0.13321164,0.029491985,0.439816083,-0.022473455,-0.471044113,0.183486891,0.784624114,-0.064004652,-0.072736905,7.33,0
710,8757.0,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1.0,1
440,58019.0,-2.676677755,2.364369675,0.247675604,-0.338299077,-0.591353137,1.09752795,-3.224132409,-7.247526665,-1.613575679,-2.126017341,1.234469988,1.878946199,-0.449016409,1.837147752,-0.325258819,0.86611077,0.027587558,-0.303288483,-1.188690621,1.584423958,-3.769857162,0.978741351,0.737767765,0.155376889,-0.82018918,-0.154714456,-0.229938237,0.126429004,0.89,0
973,97121.0,-17.97626605,12.86498856,-19.57506619,11.34511982,-13.9986456,-0.354899961,-23.78346988,-4.872353406,-8.504284794,-16.60119697,5.569258175,-13.93224875,-0.204854827,-7.581023247,-1.01361239,-9.014813281,-16.09203206,-6.050147663,1.661029359,2.41992113,-4.300431866,2.86577186,1.489302015,0.386039289,-0.232391836,0.413826703,-3.255980906,-0.538963227,8.64,1
199,128761.0,1.882629627,-0.539743006,-1.291559162,0.523256285,-0.075205706,-0.485382492,0.014445415,-0.260372881,0.785475558,0.062503991,-1.547549462,0.244709088,0.647304138,-0.026468889,0.224352563,0.176639038,-0.6998367,0.168891423,-0.06303703,0.049339994,0.347055099,1.023848501,-0.218803816,-0.612160458,0.223863154,0.65209622,-0.059871289,-0.049497353,112.68,0
175,156927.0,1.841832883,-1.316659961,0.971503905,1.196108909,-1.88964883,0.818692331,-1.734712784,0.310749359,1.188725556,0.562870392,-1.8713627,1.139406628,1.32990046,-1.619156721,-1.828660089,-1.835869019,0.209132693,1.304399984,-1.007768876,-0.516035122,-0.194644746,0.446076281,0.152228832,0.003209862,-0.235700624,-0.478459907,0.161894332,-0.001960225,60.0,0
575,155662.0,-1.928613267,4.601505587,-7.124052978,5.716088037,1.026578545,-3.189073067,-2.261896902,1.185096356,-4.441941615,-6.64615383,3.827868091,-6.518648822,0.251136548,-12.45670595,-0.649166482,-1.283145,-2.718559725,-0.085466089,-2.097385471,0.328795983,0.602290585,-0.541287465,-0.354639279,-0.701492058,-0.030972982,0.034069878,0.573393032,0.294686316,0.77,1
1,118383.0,-0.837684415,0.741929945,-0.34038892,0.165413067,2.661242722,-1.372295055,1.765671084,-0.699303241,-1.006561265,-0.083542878,-1.07750409,-0.268868885,-0.069359247,0.507734327,-0.644729358,-0.930575657,-0.475016478,-0.316714455,-0.295075571,-0.165518756,0.297541803,1.091833513,-0.778346913,0.739170536,1.009224645,-0.260668643,-0.177300348,-0.11929516,1.0,0
858,21419.0,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1.0,1
161,57020.0,1.237894076,0.575887868,0.622826838,2.288425596,0.10582571,0.082089507,-0.030039095,-0.036864594,-0.644798887,0.645240066,-1.153775077,0.063277437,1.010322379,-0.03574764,0.630333482,1.074187798,-1.052016074,-0.048279618,-0.737577971,-0.07529014,-0.144244503,-0.415146463,-0.037228321,-0.471034283,0.437822595,-0.079829216,0.008932045,0.023001277,0.77,0
376,65747.0,-3.448438102,-5.571247891,2.588840775,-0.088773304,3.301009349,-1.999083788,-3.891062731,0.694215742,0.774886059,0.487051922,-0.771677328,0.821957616,-0.062515601,-1.247861346,-2.790151606,-1.59191053,-0.049964424,1.779898131,-0.12320747,0.789898763,0.014787796,-0.32177388,0.860622065,-0.310303454,-0.706810275,0.852544516,-0.148408821,0.045697093,27.9,0
215,89511.0,-0.435978819,1.364168093,-1.049461788,-1.520983126,2.109229886,-0.835472931,1.966894287,-0.424673988,-0.710816052,-1.40989838,-1.249865748,-0.03555945,0.743416302,-1.056126394,-1.309907715,0.263105002,0.009980446,-0.192260254,-1.130234752,-0.182363158,0.102222314,0.346366755,-0.499763611,0.021663811,0.451680599,0.470590604,-0.102512724,0.1424903,15.8,0
412,126096.0,1.651214963,-0.413692216,-1.913067342,1.347934427,0.468360351,-0.568531548,0.785140262,-0.303799132,-0.06840306,0.339025783,0.447849214,0.95154381,-0.183270804,0.737893384,-1.179944082,-0.426259973,-0.495538509,-0.02919616,0.130032026,0.101744122,0.193099418,0.334595138,-0.218977842,-0.378436901,0.406309307,-0.506559272,-0.053408335,-0.043129999,193.77,0
509,93879.0,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
448,90246.0,2.064871855,0.110406877,-0.905032387,0.615797071,-0.014464853,-1.156125266,0.137640005,-0.454080157,1.724864318,-0.316964048,0.328159122,-1.710619004,2.369335858,1.577906756,-0.771260578,-0.16831425,0.409375979,-0.680957822,-0.065019859,-0.224854066,-0.431402568,-0.829159083,0.344917667,0.003554704,-0.3001927,0.154528972,-0.093128726,-0.064795074,1.98,0
273,160296.0,-0.92878525,1.147863563,-0.265336755,-1.015813945,-0.305637787,-0.642789882,1.579970914,0.118854245,-0.542301944,-0.80819505,0.722578596,0.999788642,-0.022087047,0.748235359,-1.096500593,-0.194487804,-0.391948438,-0.059480669,0.339338366,-0.104256112,0.01137101,0.070734823,-0.010135261,0.094505503,-0.105571106,-0.154425349,0.150165901,0.102879496,163.7,0
259,171168.0,-2.019065661,2.363896091,-1.077266158,-0.832487968,-0.470869392,-1.24041674,0.250471641,0.724461416,0.742573169,0.975859245,-1.0110914,0.604596668,0.264494102,0.300818251,-0.354571332,-0.034755099,-0.077651621,-0.874764684,-0.348159015,0.507477749,-0.352254143,-0.694370518,0.241322452,-0.040673329,-0.1427822,0.174327937,0.623512349,0.362755375,9.13,0
927,14073.0,-4.153014499,8.204796505,-15.03171421,10.33009983,-3.994426097,-3.250013184,-10.41569781,4.62080391,-5.711247971,-11.79718107,11.27792073,-16.72833933,0.241367683,-17.72163835,-0.387299923,-10.32201668,-13.95908537,-5.030710038,1.197266335,1.41262488,1.976988396,0.256510487,0.485908107,-1.198821314,-0.526567395,0.634873502,1.627209076,0.723235069,1.0,1
276,144262.0,-0.223464398,-0.584218999,0.986703195,-2.55349638,-0.073291928,-0.85199722,0.034349319,-0.505569742,-2.120090363,1.096256633,-0.567962576,-0.334668255,1.777521111,-1.015148379,-0.79100367,-0.894700608,0.32944041,-0.310306277,-0.385621283,-0.277644789,-0.090282414,0.41339622,-0.126366372,1.182481989,-0.491874683,-0.339171745,-0.056709612,-0.05601218,20.0,0
34,150049.0,-0.621253477,0.401924268,0.417994943,-1.285986045,1.422151695,-0.272797085,1.250175708,-0.268706062,-0.161096429,-0.42807492,-0.315195477,0.028041176,-0.658610731,0.130247406,-1.46816442,0.34882821,-1.169856343,0.073225523,0.253514288,-0.10427674,-0.223646909,-0.561615484,-0.263900725,-1.040660764,-0.096276496,0.168556307,-0.270699743,-0.07085066,33.76,0
761,17838.0,-5.187878108,6.967708664,-13.51093114,8.617895141,-11.21442239,0.672247839,-9.462532811,5.328704208,-4.897005528,-11.78681166,9.369079058,-15.09416315,1.256377007,-11.8521613,0.274429814,-10.68824179,-18.38881054,-6.898840133,2.382807936,-0.623737292,2.086083001,0.760190241,0.716805786,-0.64674343,-1.617042926,0.17234689,0.626646781,-0.169726031,766.36,1
195,25893.0,1.237919962,0.234954471,-0.076575616,0.347250252,0.013475876,-0.738647576,0.326419041,-0.154890444,-0.417297419,0.109556176,1.187774776,0.832349476,-0.05444439,0.672994035,0.092642309,0.323624183,-0.615991122,-0.268815497,0.518088852,-0.057838037,-0.346410493,-1.101623157,0.083352428,0.002468653,0.292926698,0.139665707,-0.07112857,-0.001747383,19.9,0
751,68207.0,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1.0,1
499,100501.0,-6.985267486,5.151093569,-4.599337773,4.534478601,0.849053979,-0.210701203,-4.425229685,-5.134525156,0.069320573,-0.870997151,5.200815169,-7.80222779,0.033912418,-7.560131972,-1.014651935,-1.507929601,-3.410274568,0.107544007,-1.375517656,-1.246996319,5.453671853,-2.056177144,-0.280333721,0.120771473,0.569357721,0.145971466,0.300193469,1.779363852,0.76,1
507,165132.0,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
691,76867.0,1.082566234,1.094861513,-1.367020048,2.012554296,0.708142048,-0.807712094,0.151952109,0.158352531,0.009872284,-1.925278124,2.605937023,-0.309218873,-1.767548916,-4.429194587,-0.171939795,1.055513936,3.970586937,1.762248572,-0.880812103,-0.135789404,-0.325283765,-0.734343618,-0.106725343,-0.224999064,0.569167327,-0.335032649,0.089140141,0.11233722,1.0,1
361,49926.0,-2.511344045,-2.359791955,0.54398492,-2.407272558,1.158389916,-2.860719013,0.553636271,-0.150853369,1.237530934,-1.991167588,-0.319613981,0.194211967,-1.102601962,0.771844331,1.465074929,-0.968876521,-0.078500214,-0.08364375,0.869989785,1.130521021,-0.004387991,-1.02645939,0.944605103,0.286776625,0.414946501,-1.245894538,0.174912921,0.229151077,277.64,0
147,56182.0,1.1362344,-1.614871856,-0.2538393,-1.313385713,0.567318389,4.260918302,-1.80753126,1.123986527,0.348495995,0.305989696,-0.797746743,-0.294462984,0.041994908,-1.057990427,-0.922856111,0.964490245,0.32155034,-0.964477354,1.295066092,0.41704623,0.11161878,0.183898582,-0.20138493,1.066408279,0.559807026,-0.116393655,0.053484504,0.041552006,131.0,0
975,7891.0,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1.0,1
426,150284.0,2.076279319,-0.663217956,-1.609381037,-0.526464075,-0.198324761,-0.963645115,0.051737011,-0.40749816,-0.903687925,0.906582399,-0.768209693,0.184318961,0.903194997,0.289221804,0.37828891,-1.474775905,-0.230754521,0.578745082,-0.744495879,-0.40356075,-0.493530336,-1.078044097,0.317594277,0.720551051,-0.306192543,0.362631383,-0.088130679,-0.041655161,77.0,0
564,149582.0,-4.280583832,1.421100007,-3.908228843,2.94294608,-0.076205336,-2.002526,-2.874154733,-0.856005441,0.96367423,-3.235438957,3.341801927,-7.562860429,-1.847443427,-11.57142343,-1.481555842,-6.180918699,-9.285185983,-3.921722141,0.68551086,-0.19896278,-0.140061995,-0.90772022,-0.680107949,-0.349169893,0.056275892,-1.149922669,-1.80988612,0.723051433,1.1,1
300,54657.0,1.252263054,0.146834889,-0.188723063,1.069297247,0.523219779,0.621682723,0.040864139,0.077272084,0.397313993,-0.12315768,-1.801294908,0.028629156,0.041578475,-0.002292748,0.017222774,-0.310576871,-0.241061514,-0.511169136,0.158701016,-0.137919076,-0.19125333,-0.323303815,-0.239210144,-1.309232259,0.845498881,-0.226342845,0.036479408,0.002680308,14.12,0
444,136902.0,-1.037453887,-0.634325829,1.166372439,-4.396226906,-0.482523743,-0.922018287,0.432869834,-0.27164718,1.207522495,-1.059558021,-0.665720959,0.709392323,0.781064334,-0.846857333,0.099729027,-2.21217199,-0.437989103,1.477031993,-1.399894401,-0.260705941,-0.160438302,0.613725692,-0.253830315,1.10304894,0.355475826,-0.911878596,0.430592074,0.055973077,92.63,0
120,36150.0,0.961467603,-0.121230626,0.242802441,1.08944542,-0.332521166,-0.285841702,0.079368617,0.088101178,-0.110895899,0.133488502,1.490435437,0.348721083,-1.412996803,0.903753059,0.60921932,-0.033770958,-0.248089748,0.005393477,-0.537585569,-0.062344947,0.162328992,0.23602009,-0.124118415,0.206152653,0.479489783,-0.334485185,0.000503622,0.022434783,98.33,0
